filename,width,height,class,xmin,ymin,xmax,ymax
2022-05-30_160041_2_jpg.rf.2af101eab9dc3a8638c9b541e1e8af45.jpg,800,600,Bees,520,176,614,248
2022-05-30_160041_2_jpg.rf.2af101eab9dc3a8638c9b541e1e8af45.jpg,800,600,Bees,425,4,473,47
2022-05-30_160041_2_jpg.rf.2af101eab9dc3a8638c9b541e1e8af45.jpg,800,600,Bees,435,37,470,57
2022-05-30_160041_2_jpg.rf.2af101eab9dc3a8638c9b541e1e8af45.jpg,800,600,Bees,437,74,463,104
2022-05-30_160041_2_jpg.rf.2af101eab9dc3a8638c9b541e1e8af45.jpg,800,600,Bees,456,76,484,105
2022-05-30_160041_2_jpg.rf.2af101eab9dc3a8638c9b541e1e8af45.jpg,800,600,Bees,436,139,503,174
2022-05-30_160041_2_jpg.rf.2af101eab9dc3a8638c9b541e1e8af45.jpg,800,600,Bees,425,100,508,156
2022-05-30_160041_2_jpg.rf.2af101eab9dc3a8638c9b541e1e8af45.jpg,800,600,Bees,141,0,188,29

2022-05-27_170005_5_jpg.rf.2ad71b96980fc5e97b2030f6cceaf8d3.jpg,800,600,Bees,560,203,620,269
2022-05-27_170005_5_jpg.rf.2ad71b96980fc5e97b2030f6cceaf8d3.jpg,800,600,Bees,303,8,333,33
2022-05-27_170005_5_jpg.rf.2ad71b96980fc5e97b2030f6cceaf8d3.jpg,800,600,Bees,283,0,314,23
2022-05-27_231303_4_jpg.rf.29b21ed8d9f68228f9d5b56d04d38438.jpg,800,600,Bees,20,143,68,175
2022-05-27_231303_4_jpg.rf.29b21ed8d9f68228f9d5b56d04d38438.jpg,800,600,Bees,264,100,335,191
2022-05-27_231303_4_jpg.rf.29b21ed8d9f68228f9d5b56d04d38438.jpg,800,600,Bees,300,0,330,18
2022-05-27_231303_4_jpg.rf.29b21ed8d9f68228f9d5b56d04d38438.jpg,800,600,Bees,251,0,301,43
2022-05-27_231303_4_jpg.rf.29b21ed8d9f68228f9d5b56d04d38438.jpg,800,600,Bees,409,78,468,114
2022-05-27_231303_4_jpg.rf.29b21ed8d9f68228f9d5b56d04d38438.jpg,800,600,Bees,485,74,533,113
2022-05-27_231303_4_jpg.rf.29b21ed8d9f68228f9d5b56d04d38438.jpg,800,600,Bees,424,68,469,86
2022-05-28_015126_5_jpg.rf.2afd1558eec61ba776fed29f6b18679c.jpg,800,600,Bees,271,24,430,166
2022-05-28_015126_5_jpg.rf.2afd1558eec61ba776fed29f6b18679c.jpg,800,600,Bees,459,61,498,103
2022-05-27_181138_5_jpg.rf.2a13a2e6c1f3764f7403744f706205de.jpg,800,600,Bees,208,10,246,59
2022-05-27_181138_5_jpg.rf.2a13a2e6c1f3764f7403744f706205de.jpg,800,600,Bees,446,82,516,131
2022-05-27_181138_5_jpg.rf.2a13a2e6c1f3764f7403744f706205de.jpg,800,600,Bees,407,119,477,166
2022-05-27_175618_2_jpg.rf.2d5d8177efd72db4a84980afaac30b3a.jpg,800,600,Bees,306,122,355,158
2022-05-27_175618_2_jpg.rf.2d5d8177efd72db4a84980afaac30b3a.jpg,800,600,Bees,118,261,170,300
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,653,355,760,468
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,75,406,180,496
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,0,101,123,199
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,0,51,59,94
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,136,3,219,68
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,229,99,345,191
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,417,90,534,191
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,270,14,296,40
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,308,31,343,61
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,310,69,349,98
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,352,77,384,107
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,388,83,443,120
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,271,56,317,91
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,329,0,389,29
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,371,28,409,70
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,447,30,496,89
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,442,0,484,75
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,409,47,459,81
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,409,34,457,57
2022-05-30_175419_5_jpg.rf.2de2011c2871af5153444ae87495923a.jpg,800,600,Bees,139,271,169,298
2022-05-27_224729_2_jpg.rf.2c8c9a26476362117b0335f8d64c771f.jpg,800,600,Bees,507,131,573,181
2022-05-27_224729_2_jpg.rf.2c8c9a26476362117b0335f8d64c771f.jpg,800,600,Bees,459,60,507,105
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,0,0,48,83
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,78,201,189,262
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,111,293,158,325
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,210,139,274,195
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,152,165,213,208
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,234,28,260,50
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,281,65,335,111
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,521,303,650,423
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,497,192,578,273
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,456,242,536,328
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,390,45,469,102
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,443,0,471,34
2022-05-27_153915_5_jpg.rf.2dff47f61b84c9f288aebb24eb15f139.jpg,800,600,Bees,463,43,512,110
2022-05-27_210518_3_jpg.rf.2e85cddb9deeb2a3386628ff4ec748ae.jpg,800,600,Bees,364,43,406,80
2022-05-28_013101_2_jpg.rf.2e2d003650e4022700d953ed4d570272.jpg,800,600,Bees,322,57,388,119
2022-05-05_174227_5_jpg.rf.2c47786237282368f9cb590d44a9cc8a.jpg,800,600,Bees,265,170,339,237
2022-05-05_174227_5_jpg.rf.2c47786237282368f9cb590d44a9cc8a.jpg,800,600,Bees,422,207,483,245

2022-05-28_004501_1_jpg.rf.2f3549da82f20b15ae4ce87303085736.jpg,800,600,Bees,461,26,498,86
2022-05-28_004501_1_jpg.rf.2f3549da82f20b15ae4ce87303085736.jpg,800,600,Bees,444,0,471,46
2022-05-28_004501_1_jpg.rf.2f3549da82f20b15ae4ce87303085736.jpg,800,600,Bees,178,0,225,20
2022-05-27_185736_5_jpg.rf.2f4d93e6186cfadff842935398718543.jpg,800,600,Bees,4,80,75,142
2022-05-27_185736_5_jpg.rf.2f4d93e6186cfadff842935398718543.jpg,800,600,Bees,442,24,504,95
2022-05-27_185736_5_jpg.rf.2f4d93e6186cfadff842935398718543.jpg,800,600,Bees,500,122,559,171
2022-05-27_185736_5_jpg.rf.2f4d93e6186cfadff842935398718543.jpg,800,600,Bees,478,102,532,128
2022-05-28_010022_2_jpg.rf.2f086e0e405d74000c6cbd43d2e41f75.jpg,800,600,Bees,395,24,440,58
2022-05-28_010022_2_jpg.rf.2f086e0e405d74000c6cbd43d2e41f75.jpg,800,600,Bees,478,124,548,172
2022-05-28_010022_2_jpg.rf.2f086e0e405d74000c6cbd43d2e41f75.jpg,800,600,Bees,442,60,492,93
2022-05-28_010022_2_jpg.rf.2f086e0e405d74000c6cbd43d2e41f75.jpg,800,600,Bees,436,1,468,43
2022-05-28_010022_2_jpg.rf.2f086e0e405d74000c6cbd43d2e41f75.jpg,800,600,Bees,138,68,159,89
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,29,69,63,110
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,402,102,483,159
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,518,203,617,278
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,463,159,575,229
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,416,64,458,93
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,430,48,455,66
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,493,116,542,147
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,451,28,513,102
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,471,64,526,131
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,443,13,462,35
2022-05-27_155337_2_jpg.rf.30d9846b5b6a4d28cf2b6922da102aac.jpg,800,600,Bees,437,30,466,46
2022-05-30_200206_2_jpg.rf.31bd584af92104c203974a7a34f3852a.jpg,800,600,Bees,152,16,227,58
2022-05-30_200206_2_jpg.rf.31bd584af92104c203974a7a34f3852a.jpg,800,600,Bees,108,233,192,287
2022-05-30_200206_2_jpg.rf.31bd584af92104c203974a7a34f3852a.jpg,800,600,Bees,440,78,479,116
2022-05-30_200206_2_jpg.rf.31bd584af92104c203974a7a34f3852a.jpg,800,600,Bees,479,98,533,128
2022-05-30_200206_2_jpg.rf.31bd584af92104c203974a7a34f3852a.jpg,800,600,Bees,401,32,432,52
2022-05-28_022712_2_jpg.rf.314dae0806b1ee24748cf61b64b9bcc0.jpg,800,600,Bees,388,46,456,91
2022-05-28_022712_2_jpg.rf.314dae0806b1ee24748cf61b64b9bcc0.jpg,800,600,Bees,401,81,461,115
2022-05-28_010528_4_jpg.rf.319135337bb646474c86abfb0acefed3.jpg,800,600,Bees,363,99,431,164
2022-05-28_010528_4_jpg.rf.319135337bb646474c86abfb0acefed3.jpg,800,600,Bees,335,0,429,65
2022-05-28_010528_4_jpg.rf.319135337bb646474c86abfb0acefed3.jpg,800,600,Bees,204,5,319,84
2022-05-28_010528_4_jpg.rf.319135337bb646474c86abfb0acefed3.jpg,800,600,Bees,568,187,602,215
2022-05-28_010528_4_jpg.rf.319135337bb646474c86abfb0acefed3.jpg,800,600,Bees,493,76,520,118
2022-05-28_010528_4_jpg.rf.319135337bb646474c86abfb0acefed3.jpg,800,600,Bees,447,74,490,117
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,412,279,567,391
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,582,245,646,305
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,155,315,225,391
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,6,16,50,62
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,217,0,279,60
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,210,209,247,245
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,261,60,360,144
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,322,77,454,198
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,407,163,499,203
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,458,131,533,170
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,482,0,551,82
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,362,57,406,76
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,423,112,474,137
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,460,75,480,104
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,447,0,480,53
2022-05-30_173353_5_jpg.rf.30a849a54498c8b432e5baa2ffb55cb9.jpg,800,600,Bees,437,40,452,71
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,0,164,38,229
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,461,370,664,501
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,400,190,494,260
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,200,79,254,118
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,171,80,199,112
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,67,77,86,95
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,120,25,140,44
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,123,4,260,93
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,276,0,345,25
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,510,128,562,181
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,442,128,514,180
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,430,100,499,151
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,362,13,407,50
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,401,12,440,46
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,401,63,433,87
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,419,55,449,75
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,378,98,408,129
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,348,97,380,134
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,365,75,403,99
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,350,71,374,99
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,454,0,494,36
2022-05-27_154323_4_jpg.rf.3096d9916bc094feedd048193b3e8e9c.jpg,800,600,Bees,456,30,496,62
2022-05-28_025751_1_jpg.rf.32528ef769fc6012e2c56ba94e67a37f.jpg,800,600,Bees,623,288,705,368
2022-05-30_182500_1_jpg.rf.333e4be67113da8354516c9a27448d5d.jpg,800,600,Bees,500,183,601,240
2022-05-30_182500_1_jpg.rf.333e4be67113da8354516c9a27448d5d.jpg,800,600,Bees,453,149,521,188
2022-05-30_182500_1_jpg.rf.333e4be67113da8354516c9a27448d5d.jpg,800,600,Bees,2,143,56,194
2022-05-30_182500_1_jpg.rf.333e4be67113da8354516c9a27448d5d.jpg,800,600,Bees,35,288,101,346
2022-05-30_182500_1_jpg.rf.333e4be67113da8354516c9a27448d5d.jpg,800,600,Bees,445,0,478,42
2022-05-30_182500_1_jpg.rf.333e4be67113da8354516c9a27448d5d.jpg,800,600,Bees,412,46,459,96
2022-05-30_182500_1_jpg.rf.333e4be67113da8354516c9a27448d5d.jpg,800,600,Bees,260,0,290,14
2022-05-27_172539_2_jpg.rf.3269b3d067ae6d1251b7758374375a4e.jpg,800,600,Bees,0,180,13,208
2022-05-27_172539_2_jpg.rf.3269b3d067ae6d1251b7758374375a4e.jpg,800,600,Bees,366,0,400,19
2022-05-27_172539_2_jpg.rf.3269b3d067ae6d1251b7758374375a4e.jpg,800,600,Bees,405,61,464,94
2022-05-27_172539_2_jpg.rf.3269b3d067ae6d1251b7758374375a4e.jpg,800,600,Bees,427,34,474,62
2022-05-27_204452_5_jpg.rf.328cb01376632a82504c496712e2b725.jpg,800,600,Bees,441,1,496,83
2022-05-27_204452_5_jpg.rf.328cb01376632a82504c496712e2b725.jpg,800,600,Bees,464,118,540,185
2022-05-27_204452_5_jpg.rf.328cb01376632a82504c496712e2b725.jpg,800,600,Bees,353,14,408,53



2022-05-28_003448_3_jpg.rf.3508f97fb94732232c7f03d911c7409d.jpg,800,600,Bees,6,0,151,115
2022-05-28_003448_3_jpg.rf.3508f97fb94732232c7f03d911c7409d.jpg,800,600,Bees,216,42,261,73
2022-05-28_003448_3_jpg.rf.3508f97fb94732232c7f03d911c7409d.jpg,800,600,Bees,273,111,341,173
2022-05-28_003448_3_jpg.rf.3508f97fb94732232c7f03d911c7409d.jpg,800,600,Bees,372,43,402,71
2022-05-28_003448_3_jpg.rf.3508f97fb94732232c7f03d911c7409d.jpg,800,600,Bees,401,56,453,97
2022-05-28_003448_3_jpg.rf.3508f97fb94732232c7f03d911c7409d.jpg,800,600,Bees,399,151,458,204
2022-05-28_003448_3_jpg.rf.3508f97fb94732232c7f03d911c7409d.jpg,800,600,Bees,466,8,516,102
2022-05-28_003448_3_jpg.rf.3508f97fb94732232c7f03d911c7409d.jpg,800,600,Bees,456,21,487,94
2022-05-28_003448_3_jpg.rf.3508f97fb94732232c7f03d911c7409d.jpg,800,600,Bees,458,114,515,162
2022-05-28_014114_4_jpg.rf.34a574ea00e028c5957464bd6d16d57a.jpg,800,600,Bees,480,166,598,278
2022-05-28_014114_4_jpg.rf.34a574ea00e028c5957464bd6d16d57a.jpg,800,600,Bees,481,112,554,156
2022-05-27_201919_2_jpg.rf.333bac59483e5cefc3a69bd1810d1f23.jpg,800,600,Bees,130,29,190,68
2022-05-27_201919_2_jpg.rf.333bac59483e5cefc3a69bd1810d1f23.jpg,800,600,Bees,443,115,503,149
2022-05-27_201919_2_jpg.rf.333bac59483e5cefc3a69bd1810d1f23.jpg,800,600,Bees,523,191,611,247
2022-05-27_201919_2_jpg.rf.333bac59483e5cefc3a69bd1810d1f23.jpg,800,600,Bees,451,36,479,105
2022-05-27_174604_2_jpg.rf.34e34c21492c3cea4342e5e2329551ba.jpg,800,600,Bees,339,17,377,69
2022-05-30_172846_4_jpg.rf.342f0122c5bafae2df4bd2bee25ce17e.jpg,800,600,Bees,499,329,635,486
2022-05-30_172846_4_jpg.rf.342f0122c5bafae2df4bd2bee25ce17e.jpg,800,600,Bees,467,99,533,143
2022-05-30_172846_4_jpg.rf.342f0122c5bafae2df4bd2bee25ce17e.jpg,800,600,Bees,522,475,800,600
2022-05-30_172846_4_jpg.rf.342f0122c5bafae2df4bd2bee25ce17e.jpg,800,600,Bees,436,43,476,70
2022-05-30_172846_4_jpg.rf.342f0122c5bafae2df4bd2bee25ce17e.jpg,800,600,Bees,341,4,381,38
2022-05-30_172846_4_jpg.rf.342f0122c5bafae2df4bd2bee25ce17e.jpg,800,600,Bees,220,0,257,26
2022-05-27_161405_3_jpg.rf.9380d73b9745227453a7f160938b99bd.jpg,800,600,Bees,90,253,136,301
2022-05-27_161405_3_jpg.rf.9380d73b9745227453a7f160938b99bd.jpg,800,600,Bees,124,39,200,126
2022-05-27_161405_3_jpg.rf.9380d73b9745227453a7f160938b99bd.jpg,800,600,Bees,70,26,103,56
2022-05-27_161405_3_jpg.rf.9380d73b9745227453a7f160938b99bd.jpg,800,600,Bees,243,0,291,16
2022-05-27_161405_3_jpg.rf.9380d73b9745227453a7f160938b99bd.jpg,800,600,Bees,300,176,394,250
2022-05-27_161405_3_jpg.rf.9380d73b9745227453a7f160938b99bd.jpg,800,600,Bees,356,50,375,78
2022-05-27_161405_3_jpg.rf.9380d73b9745227453a7f160938b99bd.jpg,800,600,Bees,447,21,490,95
2022-05-27_161405_3_jpg.rf.9380d73b9745227453a7f160938b99bd.jpg,800,600,Bees,424,35,456,67
2022-05-27_161405_3_jpg.rf.9380d73b9745227453a7f160938b99bd.jpg,800,600,Bees,432,9,460,42
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,210,105,294,156
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,351,153,452,222
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,299,178,325,215
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,314,140,357,187
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,333,96,362,142
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,350,55,390,99
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,387,45,460,124
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,433,75,507,114
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,442,43,493,73
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,447,14,478,52
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,426,2,455,43
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,167,0,198,16
2022-05-30_162724_2_jpg.rf.9922b309119924f05034f021497850c6.jpg,800,600,Bees,0,276,40,361
2022-05-28_005008_4_jpg.rf.94493aa5cf677d1f1da29bc03d763a87.jpg,800,600,Bees,208,85,257,123
2022-05-28_005008_4_jpg.rf.94493aa5cf677d1f1da29bc03d763a87.jpg,800,600,Bees,275,62,332,92
2022-05-28_005008_4_jpg.rf.94493aa5cf677d1f1da29bc03d763a87.jpg,800,600,Bees,415,85,461,126
2022-05-28_005008_4_jpg.rf.94493aa5cf677d1f1da29bc03d763a87.jpg,800,600,Bees,455,39,498,107
2022-05-28_005008_4_jpg.rf.94493aa5cf677d1f1da29bc03d763a87.jpg,800,600,Bees,448,0,468,26
2022-05-27_171524_1_jpg.rf.99f2d90247d378e18371f68edceeadd0.jpg,800,600,Bees,487,106,547,159
2022-05-27_172539_4_jpg.rf.996c997a6867ff923d38c78720a8bfbc.jpg,800,600,Bees,420,103,479,136
2022-05-27_181138_2_jpg.rf.99425a3c4cc22f45e74039c5946e841d.jpg,800,600,Bees,0,457,78,509
2022-05-27_181138_2_jpg.rf.99425a3c4cc22f45e74039c5946e841d.jpg,800,600,Bees,326,31,393,78
2022-05-27_174057_2_jpg.rf.98d6451eb94ebc184b370d64d6f9135f.jpg,800,600,Bees,0,415,65,493
2022-05-27_174057_2_jpg.rf.98d6451eb94ebc184b370d64d6f9135f.jpg,800,600,Bees,502,98,542,142
2022-05-27_210011_5_jpg.rf.973f88167f43d1b9d021132f1b1cabe3.jpg,800,600,Bees,459,191,556,247
2022-05-27_210011_5_jpg.rf.973f88167f43d1b9d021132f1b1cabe3.jpg,800,600,Bees,451,158,527,198

2022-05-30_171833_2_jpg.rf.9832140fbc9051a541d05879d476b702.jpg,800,600,Bees,161,149,257,223
2022-05-30_171833_2_jpg.rf.9832140fbc9051a541d05879d476b702.jpg,800,600,Bees,485,134,558,191
2022-05-30_171833_2_jpg.rf.9832140fbc9051a541d05879d476b702.jpg,800,600,Bees,470,88,522,122
2022-05-30_171833_2_jpg.rf.9832140fbc9051a541d05879d476b702.jpg,800,600,Bees,346,1,392,16
2022-05-28_020646_4_jpg.rf.9151f81645fcbc4bc57ecf58f38f7195.jpg,800,600,Bees,65,51,104,86
2022-05-28_020646_4_jpg.rf.9151f81645fcbc4bc57ecf58f38f7195.jpg,800,600,Bees,223,151,297,220
2022-05-28_020646_4_jpg.rf.9151f81645fcbc4bc57ecf58f38f7195.jpg,800,600,Bees,295,16,363,71
2022-05-28_020646_4_jpg.rf.9151f81645fcbc4bc57ecf58f38f7195.jpg,800,600,Bees,250,0,311,29
2022-05-28_020646_4_jpg.rf.9151f81645fcbc4bc57ecf58f38f7195.jpg,800,600,Bees,445,122,543,189
2022-05-28_020646_4_jpg.rf.9151f81645fcbc4bc57ecf58f38f7195.jpg,800,600,Bees,486,93,527,128
2022-05-28_020646_4_jpg.rf.9151f81645fcbc4bc57ecf58f38f7195.jpg,800,600,Bees,450,38,479,67
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,178,10,228,63
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,307,22,356,54
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,324,1,369,29
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,420,110,484,163
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,475,129,508,166
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,504,129,561,172
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,557,156,573,188
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,492,95,528,124
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,446,79,498,112
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,414,0,453,29
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,439,26,479,59
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,414,26,440,46
2022-05-30_162216_3_jpg.rf.926ce57e96c2f873441bb049383ad679.jpg,800,600,Bees,221,364,261,397
